given,similar,jaccard
1861495806,1235132259,0.444444444
1861495806,1508869538,0.444444444
1861495806,1871596809,0.444444444
1861495806,1467455493,0.444444444
1861495806,1972506921,0.444444444
1861495806,1174526123,0.444444444
1861495806,1649273673,0.444444444
1861495806,1033112081,0.444444444
1861495806,1225031271,0.444444444
1861495806,1396748505,0.444444444
1861495806,1235132457,0.444444444
1861495806,1255334488,0.444444444
1861495806,1801899935,0.444444444
1861495806,1639172760,0.444444444
1861495806,1033112206,0.444444444
1861495806,1891798062,0.444444444
1861495806,1265435432,0.444444444
1861495806,1871596882,0.444444444
1861495806,1891798070,0.444444444
1861495806,1295738482,0.444444444
1861495806,1477556660,0.444444444
1861495806,1235132465,0.444444444
1861495806,1710980750,0.444444444
1861495806,1801899844,0.444444444
1861495806,1245233261,0.444444444
1861495806,1437152451,0.444444444
1861495806,1811990831,0.444444444
1861495806,1093718017,0.444444444
1861495806,1740283761,0.444444444
1861495806,1487657409,0.444444444
1861495806,1053314096,0.444444444
1861495806,1588667521,0.444444444
1861495806,1306849344,0.444444444
1861495806,1063415016,0.333333333
1861495806,1093718041,0.444444444
1861495806,1417950569,0.444444444
1861495806,1700889730,0.444444444
1861495806,1437152469,0.333333333
1861495806,1295738227,0.444444444
1861495806,1417950460,0.444444444
1861495806,1578566527,0.444444444
1861495806,1205839354,0.444444444
1770586711,1780687905,0.285714286
1770586711,1780687962,0.428571429
1770586711,1154324366,0.428571429
1770586711,1063415099,0
1770586711,1770586711,0
1770586711,1588667505,0.285714286
1689677627,1508869512,0.428571429
1689677627,1164425104,0.428571429
1689677627,1689677627,0
1689677627,1265435218,0.428571429
1689677627,1467455402,0.333333333
1598768533,1316940430,0.428571429
1598768533,1598768533,0
1598768533,1356344584,0.428571429
1407859440,1073516241,0.285714286
1407859440,1063415065,0.285714286
1407859440,1598768525,0.428571429
1407859440,1407859440,0
1407859440,1235132382,0.285714286
1407859440,1386647311,0.285714286
1407859440,1003819236,0.285714286
1407859440,1265435283,0.375
1407859440,1477556421,0.285714286
1316940356,1316940356,0
1316940356,1619970647,0.285714286
1316940356,1467455402,0.428571429
1316940356,1770586950,0.285714286
1316940356,1164425187,0.285714286
1316940356,1407859416,0.428571429
1225031255,1689677809,0.285714286
1225031255,1487657615,0.285714286
1225031255,1215930227,0.285714286
1225031255,1366445389,0.285714286
1225031255,1497758510,0.142857143
1225031255,1447253570,0.285714286
1225031255,1366445496,0.285714286
1225031255,1568465714,0.285714286
1225031255,1487657656,0.285714286
1225031255,1942203112,0.285714286
1225031255,1265435432,0.285714286
1225031255,1609879618,0.285714286
1225031255,1790788701,0.375
1225031255,1316940596,0.285714286
1225031255,1326041500,0.428571429
1225031255,1609879881,0.285714286
1225031255,1437152618,0.285714286
1225031255,1205839495,0.285714286
1225031255,1487657680,0.375
1225031255,1982607925,0.285714286
1225031255,1154324176,0.285714286
1225031255,1306849328,0.285714286
1225031255,1508869538,0.285714286
1225031255,1780687715,0.375
1225031255,1518960541,0.428571429
1225031255,1942203971,0.444444444
1225031255,1225031255,0
1225031255,1104829142,0.444444444
1225031255,1720081771,0.285714286
1225031255,1003819053,0.285714286
1225031255,1699778746,0.285714286
1225031255,1558364596,0.285714286
1225031255,1952304909,0.285714286
1225031255,1073516027,0.375
1225031255,1568465516,0.285714286
1225031255,1831192889,0.428571429
1225031255,1114920162,0.375
1225031255,1205839255,0.285714286
1225031255,1750384806,0.285714286
1225031255,1487657649,0.333333333
1225031255,1932102977,0.375
1225031255,1053314104,0.285714286
1225031255,1073516001,0.285714286
1225031255,1245233295,0.428571429
1134122161,1487657615,0.285714286
1134122161,1841293966,0.285714286
1134122161,1720081854,0.285714286
1134122161,1497758668,0.285714286
1134122161,1598768772,0.285714286
1134122161,1861495871,0.285714286
1134122161,1326041500,0.428571429
1134122161,1952304156,0.428571429
1134122161,1780687715,0.375
1134122161,1134122161,0
1134122161,1225031263,0.285714286
1134122161,1730182775,0.285714286
1134122161,1871596924,0.285714286
1134122161,1912900952,0.285714286
1134122161,1891798849,0.285714286
1134122161,1376546408,0.428571429
1134122161,1215930243,0.428571429
1043213077,1063415073,0
1043213077,1093718033,0
1043213077,1043213077,0
1043213077,1487657425,0.25
1043213077,1487657433,0
1952304982,1568465722,0.285714286
1952304982,1760485932,0.375
1952304982,1790788974,0.285714286
1952304982,1346243524,0
1952304982,1598768517,0.285714286
1952304982,1952304982,0
1952304982,1801899836,0.285714286
1952304982,1194728139,0
1861495897,1861495087,0
1861495897,1972506152,0
1861495897,1134122328,0
1861495897,1861495897,0
1861495897,1922001965,0
1861495897,1275536229,0
1861495897,1295738243,0
1770586703,1043213259,0.375
1770586703,1336142553,0.375
1770586703,1184627317,0.375
1770586703,1659374882,0.375
1770586703,1104829332,0.285714286
1770586703,1770586893,0.285714286
1770586703,1194728352,0.444444444
1770586703,1013910272,0.285714286
1770586703,1740283738,0.285714286
1770586703,1750384749,0.444444444
1770586703,1245233253,0.428571429
1770586703,1326041500,0.428571429
1770586703,1922001114,0.285714286
1770586703,1487657680,0.375
1770586703,1235132432,0.375
1770586703,1972506913,0.428571429
1770586703,1629071667,0.285714286
1770586703,1952304974,0.285714286
1770586703,1134122153,0.285714286
1770586703,1225031248,0.285714286
1770586703,1235132267,0.285714286
1770586703,1285637215,0.285714286
1770586703,1558364588,0.375
1770586703,1851394886,0.285714286
1770586703,1770586703,0
1770586703,1760485700,0.285714286
1770586703,1215930268,0.375
1770586703,1386647329,0.285714286
1770586703,1326041377,0.285714286
1770586703,1518960566,0.285714286
1770586703,1972506921,0.285714286
1770586703,1811990864,0.285714286
1770586703,1770586828,0.285714286
1770586703,1396748349,0.285714286
1770586703,1750384806,0.285714286
1770586703,1215930367,0.375
1770586703,1306849450,0.285714286
1689677619,1043213267,0.285714286
1689677619,1962405183,0.285714286
1689677619,1932102944,0.285714286
1689677619,1386647303,0
1689677619,1598768616,0.375
1689677619,1467455592,0.428571429
1689677619,1144223280,0.285714286
1689677619,1104829340,0.285714286
1689677619,1285637447,0.285714286
1689677619,1578566741,0.285714286
1689677619,1134122302,0.285714286
1689677619,1942203120,0.444444444
1689677619,1952304966,0
1689677619,1134122310,0.285714286
1689677619,1891798088,0.285714286
1689677619,1447253638,0.285714286
1689677619,1275536468,0.375
1689677619,1740283936,0.285714286
1689677619,1841293032,0.285714286
1689677619,1871596080,0.285714286
1689677619,1972506186,0.285714286
1689677619,1255334298,0.285714286
1689677619,1427051432,0.375
1689677619,1689677619,0
1689677619,1952304990,0.444444444
1689677619,1497758445,0
1689677619,1831192871,0.285714286
1689677619,1205839248,0
1689677619,1760485817,0.428571429
1689677619,1780687830,0.285714286
1689677619,1053314104,0.285714286
1689677619,1073516001,0.285714286
1689677619,1922001957,0.428571429
1689677619,1750384780,0.285714286
1689677619,1770586984,0.285714286
1689677619,1972506194,0.285714286
1689677619,1568465797,0.285714286
1689677619,1306849310,0.375
1689677619,1922001163,0.285714286
1689677619,1952304123,0.285714286
1689677619,1780687954,0.285714286
1689677619,1629071899,0.285714286
1689677619,1861495871,0.285714286
1689677619,1407859689,0.285714286
1689677619,1699778878,0.285714286
1689677619,1326041500,0.428571429
1689677619,1528061702,0.285714286
1689677619,1548263734,0.285714286
1689677619,1689677874,0.285714286
1689677619,1295738490,0.285714286
1689677619,1306849500,0.444444444
1689677619,1689677882,0.285714286
1689677619,1780687715,0.375
1689677619,1194728121,0.285714286
1689677619,1295738235,0.285714286
1689677619,1710980768,0.285714286
1689677619,1003819053,0.285714286
1689677619,1861495913,0.375
1689677619,1710980743,0.285714286
1689677619,1871596825,0.285714286
1689677619,1932102985,0.285714286
1689677619,1578566626,0.285714286
1689677619,1578566592,0.285714286
1689677619,1699778639,0.375
1598768525,1407859614,0.428571429
1598768525,1073516241,0.428571429
1598768525,1063415065,0.166666667
1598768525,1598768525,0
1598768525,1407859440,0.428571429
1598768525,1235132382,0.428571429
1598768525,1386647311,0.428571429
1598768525,1003819236,0.428571429
1598768525,1477556421,0.428571429
1316940349,1760485973,0.285714286
1316940349,1295738425,0.375
1316940349,1861495988,0.285714286
1316940349,1295738441,0.285714286
1316940349,1477556629,0.285714286
1316940349,1740283993,0.285714286
1316940349,1467455626,0.285714286
1316940349,1477556637,0.428571429
1316940349,1861495038,0.285714286
1316940349,1619970886,0.285714286
1316940349,1871596056,0.285714286
1316940349,1619970894,0.285714286
1316940349,1730182924,0.285714286
1316940349,1306849591,0.285714286
1316940349,1326041559,0.444444444
1316940349,1447253489,0.285714286
1316940349,1629071659,0
1316940349,1316940349,0
1316940349,1134122286,0.285714286
1316940349,1114920394,0.285714286
1316940349,1225031412,0.285714286
1316940349,1588667786,0.285714286
1316940349,1538162573,0.285714286
1124021159,1124021159,0
1124021159,1891798021,0.428571429
1124021159,1275536401,0.333333333
1124021159,1982607164,0.428571429
1124021159,1093718280,0.333333333
1124021159,1013910207,0.428571429
1124021159,1407859457,0.428571429
1033112065,1942203146,0.166666667
1033112065,1033112065,0
1942203971,1225031438,0.444444444
1942203971,1689677809,0.444444444
1942203971,1215930227,0.444444444
1942203971,1588667596,0.333333333
1942203971,1366445389,0.444444444
1942203971,1497758510,0.333333333
1942203971,1689677718,0.444444444
1942203971,1275536302,0.444444444
1942203971,1366445496,0.444444444
1942203971,1649273897,0.444444444
1942203971,1447253612,0.333333333
1942203971,1306849583,0.444444444
1942203971,1295738201,0.444444444
1942203971,1609879618,0.444444444
1942203971,1043213226,0.444444444
1942203971,1316940596,0.444444444
1942203971,1609879881,0.444444444
1942203971,1437152618,0.444444444
1942203971,1982607172,0.444444444
1942203971,1356344543,0.444444444
1942203971,1205839495,0.444444444
1942203971,1679576870,0.444444444
1942203971,1508869736,0.444444444
1942203971,1982607925,0.444444444
1942203971,1518960533,0.444444444
1942203971,1154324176,0.444444444
1942203971,1346243367,0.444444444
1942203971,1306849328,0.444444444
1942203971,1508869538,0.444444444
1942203971,1942203971,0
1942203971,1225031255,0.444444444
1942203971,1871596817,0.444444444
1942203971,1598768640,0.444444444
1942203971,1699778746,0.444444444
1942203971,1871596924,0.444444444
1942203971,1558364596,0.444444444
1942203971,1952304909,0.444444444
1942203971,1205839255,0.444444444
1942203971,1750384806,0.444444444
1942203971,1932102084,0.444444444
1942203971,1588667638,0.444444444
1942203971,1134122302,0.444444444
1942203971,1942203120,0.4
1942203971,1275536468,0.333333333
1942203971,1952304990,0.4
1942203971,1053314104,0.444444444
1942203971,1073516001,0.444444444
1851394886,1043213259,0.375
1851394886,1871596098,0.285714286
1851394886,1336142553,0.142857143
1851394886,1427051648,0.375
1851394886,1164425393,0.285714286
1851394886,1710980941,0.285714286
1851394886,1184627317,0.375
1851394886,1659374882,0.375
1851394886,1669475679,0.285714286
1851394886,1124021134,0.285714286
1851394886,1841293966,0.285714286
1851394886,1013910033,0.285714286
1851394886,1295738219,0.285714286
1851394886,1942203062,0.285714286
1851394886,1770586893,0.285714286
1851394886,1407859523,0.375
1851394886,1184627218,0.285714286
1851394886,1649273772,0.375
1851394886,1295738433,0.375
1851394886,1194728352,0.444444444
1851394886,1013910272,0.285714286
1851394886,1316940588,0.285714286
1851394886,1992708168,0.285714286
1851394886,1740283738,0.285714286
1851394886,1750384749,0.444444444
1851394886,1740283753,0.285714286
1851394886,1245233253,0.428571429
1851394886,1780687962,0.428571429
1851394886,1326041500,0.166666667
1851394886,1245233428,0.285714286
1851394886,1518960798,0.285714286
1851394886,1619970803,0.375
1851394886,1922001114,0.285714286
1851394886,1487657680,0.375
1851394886,1235132432,0.375
1851394886,1326041526,0.285714286
1851394886,1972506913,0.428571429
1851394886,1700889748,0.285714286
1851394886,1629071667,0
1851394886,1336142348,0.285714286
1851394886,1184627101,0.375
1851394886,1396748315,0.285714286
1851394886,1952304974,0.285714286
1851394886,1134122153,0.285714286
1851394886,1225031248,0.285714286
1851394886,1326041344,0.285714286
1851394886,1235132267,0.285714286
1851394886,1285637215,0.285714286
1851394886,1558364588,0.142857143
1851394886,1851394886,0
1851394886,1770586703,0.285714286
1851394886,1760485700,0.285714286
1851394886,1215930268,0.142857143
1851394886,1760485718,0.285714286
1851394886,1386647329,0.285714286
1851394886,1326041377,0.285714286
1851394886,1518960566,0.285714286
1851394886,1801899851,0.285714286
1851394886,1629071675,0.285714286
1851394886,1811990864,0.285714286
1851394886,1407859556,0.285714286
1851394886,1598768640,0.285714286
1851394886,1073516027,0.375
1851394886,1396748349,0.285714286
1851394886,1750384707,0.285714286
1851394886,1750384806,0.285714286
1851394886,1215930367,0.142857143
1851394886,1306849450,0.285714286
1851394886,1316940521,0.285714286
1851394886,1598768616,0.375
1851394886,1942203120,0.444444444
1851394886,1992708184,0.285714286
1851394886,1003819293,0.428571429
1851394886,1235132440,0.285714286
1851394886,1427051432,0.375
1851394886,1952304990,0.444444444
1851394886,1053314005,0.285714286
1851394886,1902809957,0.428571429
1851394886,1457354409,0.375
1760485791,1912900937,0.375
1760485791,1356344485,0.285714286
1760485791,1841293016,0.285714286
1760485791,1588667752,0.285714286
1760485791,1780687962,0.428571429
1760485791,1952304156,0.428571429
1760485791,1154324366,0.428571429
1760485791,1063415081,0.375
1760485791,1760485791,0
1760485791,1558364505,0.375
1679576607,1821091067,0.4
1679576607,1386647527,0.4
1679576607,1679576607,0
1679576607,1134122179,0.4
1679576607,1023011178,0.4
1679576607,1225031446,0.4
1679576607,1730182981,0.4
1679576607,1679576847,0.4
1679576607,1962405977,0.4
1679576607,1720081912,0.4
1679576607,1396748588,0.4
1679576607,1407859606,0.4
1679576607,1326041369,0.4
1679576607,1790788743,0.4
1679576607,1992708945,0.4
1679576607,1699778647,0.4
1679576607,1326041468,0.4
1679576607,1144223322,0.4
1679576607,1275536294,0.4
1679576607,1841293867,0.4
1679576607,1720081755,0.4
1679576607,1023011079,0.4
1588667513,1780687962,0.428571429
1588667513,1154324366,0.428571429
1588667513,1356344386,0.285714286
1588667513,1588667513,0
1588667513,1477556405,0.428571429
1588667513,1831192889,0.428571429
1588667513,1679576722,0.428571429
1558364588,1043213259,0.444444444
1558364588,1871596098,0.375
1558364588,1336142553,0.25
1558364588,1427051648,0.444444444
1558364588,1073516209,0.444444444
1558364588,1164425393,0.375
1558364588,1710980941,0.375
1558364588,1184627317,0.444444444
1558364588,1659374882,0.444444444
1558364588,1669475679,0.375
1558364588,1124021134,0.375
1558364588,1841293966,0.375
1558364588,1013910033,0.375
1558364588,1295738219,0.375
1558364588,1942203062,0.375
1558364588,1770586893,0.375
1558364588,1407859523,0.444444444
1558364588,1184627218,0.375
1558364588,1649273772,0.444444444
1558364588,1053314195,0.375
1558364588,1295738433,0.444444444
1558364588,1013910272,0.375
1558364588,1497758668,0.375
1558364588,1316940588,0.375
1558364588,1992708168,0.375
1558364588,1740283738,0.375
1558364588,1740283753,0.375
1558364588,1326041500,0.285714286
1558364588,1154324333,0.375
1558364588,1245233428,0.375
1558364588,1518960798,0.375
1558364588,1619970803,0.444444444
1558364588,1922001114,0.375
1558364588,1487657680,0.444444444
1558364588,1669475869,0.375
1558364588,1205839404,0.375
1558364588,1235132432,0.444444444
1558364588,1326041526,0.375
1558364588,1780687996,0.375
1558364588,1700889748,0.375
1558364588,1629071667,0.142857143
1558364588,1457354490,0.444444444
1558364588,1336142348,0.375
1558364588,1184627101,0.444444444
1558364588,1396748315,0.375
1558364588,1952304974,0.375
1558364588,1134122153,0.375
1558364588,1225031248,0.375
1558364588,1326041344,0.375
1558364588,1235132267,0.375
1558364588,1285637215,0.375
1558364588,1467455493,0.375
1558364588,1558364588,0
1558364588,1851394886,0.142857143
1558364588,1770586703,0.375
1558364588,1760485700,0.142857143
1558364588,1215930268,0.25
1558364588,1760485718,0.375
1558364588,1386647329,0.375
1558364588,1326041377,0.375
1558364588,1518960566,0.375
1558364588,1801899851,0.375
1558364588,1629071675,0.375
1558364588,1811990864,0.375
1558364588,1407859556,0.375
1558364588,1598768640,0.375
1558364588,1568465599,0.375
1558364588,1073516027,0.444444444
1558364588,1396748349,0.375
1558364588,1750384707,0.375
1558364588,1750384806,0.375
1558364588,1215930367,0.25
1558364588,1306849450,0.375
1558364588,1316940521,0.375
1558364588,1598768616,0.444444444
1558364588,1992708184,0.375
1558364588,1235132440,0.375
1558364588,1427051432,0.444444444
1558364588,1053314005,0.375
1558364588,1457354409,0.444444444
1467455493,1073516209,0.375
1467455493,1104829332,0.285714286
1467455493,1932102050,0.285714286
1467455493,1053314195,0.285714286
1467455493,1497758668,0.285714286
1467455493,1053314062,0.285714286
1467455493,1326041500,0.428571429
1467455493,1154324333,0.285714286
1467455493,1558364745,0.285714286
1467455493,1669475869,0.285714286
1467455493,1205839404,0.285714286
1467455493,1215930417,0.285714286
1467455493,1780687996,0.285714286
1467455493,1972506103,0.285714286
1467455493,1528061561,0.428571429
1467455493,1356344394,0.285714286
1467455493,1457354490,0.375
1467455493,1609879626,0.428571429
1467455493,1629071642,0.285714286
1467455493,1811990831,0.285714286
1467455493,1578566592,0.285714286
1467455493,1497758411,0.285714286
1467455493,1235132259,0.285714286
1467455493,1508869538,0.285714286
1467455493,1871596809,0.285714286
1467455493,1245233279,0.428571429
1467455493,1467455493,0
1467455493,1558364588,0.375
1467455493,1699778639,0.375
1467455493,1760485700,0.285714286
1467455493,1104829142,0.25
1467455493,1972506921,0.285714286
1467455493,1174526123,0.285714286
1467455493,1649273673,0.285714286
1467455493,1568465599,0.285714286
1467455493,1033112081,0.285714286
1467455493,1225031271,0.285714286
1467455493,1114920162,0.375
1467455493,1861495806,0.444444444
1376546309,1558364570,0.285714286
1376546309,1114920238,0.285714286
1376546309,1225031354,0.375
1376546309,1285637314,0.285714286
1376546309,1003819269,0.285714286
1376546309,1699778860,0.285714286
1376546309,1174526347,0.285714286
1376546309,1306849393,0.428571429
1376546309,1689677692,0.285714286
1376546309,1881697894,0.285714286
1376546309,1326041500,0.428571429
1376546309,1326041526,0.285714286
1376546309,1700889748,0.285714286
1376546309,1811990831,0.285714286
1376546309,1124021142,0.285714286
1376546309,1962405985,0.285714286
1376546309,1376546309,0
1376546309,1508869546,0.285714286
1376546309,1215930268,0.375
1376546309,1144223298,0.285714286
1376546309,1215930367,0.375
1376546309,1710980735,0.375
1285637215,1043213259,0.142857143
1285637215,1336142553,0.375
1285637215,1770586893,0
1285637215,1194728352,0.25
1285637215,1013910272,0.285714286
1285637215,1487657656,0.285714286
1285637215,1740283738,0.285714286
1285637215,1750384749,0.444444444
1285637215,1245233253,0.428571429
1285637215,1326041500,0.428571429
1285637215,1922001114,0.285714286
1285637215,1487657680,0.375
1285637215,1235132432,0.142857143
1285637215,1972506913,0.428571429
1285637215,1629071667,0.285714286
1285637215,1952304974,0
1285637215,1134122153,0.285714286
1285637215,1225031248,0.285714286
1285637215,1235132267,0
1285637215,1285637215,0
1285637215,1558364588,0.375
1285637215,1851394886,0.285714286
1285637215,1770586703,0.285714286
1285637215,1225031263,0.285714286
1285637215,1760485700,0.285714286
1285637215,1215930268,0.375
1285637215,1386647329,0
1285637215,1326041377,0.285714286
1285637215,1518960566,0.285714286
1285637215,1811990864,0.285714286
1285637215,1396748349,0.285714286
1285637215,1750384806,0.285714286
1285637215,1215930367,0.375
1285637215,1306849450,0.285714286
1194728121,1770586984,0.285714286
1194728121,1861495079,0.285714286
1194728121,1225031438,0.285714286
1194728121,1598768707,0.285714286
1194728121,1871596098,0.285714286
1194728121,1326041542,0.285714286
1194728121,1417950635,0.375
1194728121,1972506194,0.285714286
1194728121,1053314286,0.428571429
1194728121,1073516209,0.375
1194728121,1164425393,0.285714286
1194728121,1255334488,0.285714286
1194728121,1437152667,0.285714286
1194728121,1366445595,0.428571429
1194728121,1558364786,0.285714286
1194728121,1568465797,0.285714286
1194728121,1013910249,0.285714286
1194728121,1306849310,0.375
1194728121,1942203062,0.285714286
1194728121,1659374890,0.285714286
1194728121,1386647535,0.285714286
1194728121,1952304123,0.285714286
1194728121,1407859671,0.285714286
1194728121,1780687954,0.285714286
1194728121,1437152600,0.285714286
1194728121,1992708168,0.285714286
1194728121,1538162706,0.375
1194728121,1629071899,0.285714286
1194728121,1306849583,0.285714286
1194728121,1861495871,0.285714286
1194728121,1043213051,0.285714286
1194728121,1609879618,0.285714286
1194728121,1407859689,0.285714286
1194728121,1699778878,0.285714286
1194728121,1326041500,0.428571429
1194728121,1063415248,0.285714286
1194728121,1528061702,0.285714286
1194728121,1356344543,0.285714286
1194728121,1548263734,0.285714286
1194728121,1104829399,0.285714286
1194728121,1689677874,0.285714286
1194728121,1295738490,0.285714286
1194728121,1396748596,0.285714286
1194728121,1679576870,0.285714286
1194728121,1689677882,0.285714286
1194728121,1235132465,0.285714286
1194728121,1457354490,0.375
1194728121,1518960533,0.285714286
1194728121,1154324176,0.285714286
1194728121,1578566592,0.285714286
1194728121,1326041344,0.285714286
1194728121,1780687715,0.375
1194728121,1811990849,0.285714286
1194728121,1003819038,0.285714286
1194728121,1194728121,0
1194728121,1699778639,0.375
1194728121,1295738235,0.285714286
1194728121,1710980768,0.285714286
1194728121,1003819053,0.285714286
1194728121,1124021274,0.285714286
1194728121,1770586828,0.285714286
1194728121,1861495913,0.375
1194728121,1710980743,0.285714286
1194728121,1861495814,0.428571429
1194728121,1871596825,0.285714286
1194728121,1932102985,0.285714286
1194728121,1578566626,0.285714286
1194728121,1588667638,0.285714286
1194728121,1649273871,0.375
1194728121,1386647303,0.285714286
1194728121,1952304966,0.285714286
1194728121,1689677619,0.285714286
1194728121,1497758445,0.285714286
1194728121,1205839248,0.285714286
1003819038,1861495079,0.285714286
1003819038,1225031438,0.285714286
1003819038,1598768707,0.285714286
1003819038,1871596098,0.285714286
1003819038,1326041542,0.285714286
1003819038,1417950635,0.375
1003819038,1053314286,0.428571429
1003819038,1073516209,0.375
1003819038,1164425393,0.285714286
1003819038,1255334488,0.285714286
1003819038,1437152667,0.285714286
1003819038,1366445595,0.428571429
1003819038,1558364786,0.285714286
1003819038,1013910249,0.285714286
1003819038,1942203062,0.285714286
1003819038,1659374890,0.285714286
1003819038,1386647535,0.285714286
1003819038,1568465714,0.285714286
1003819038,1831192087,0.285714286
1003819038,1407859671,0
1003819038,1437152600,0.285714286
1003819038,1992708168,0.285714286
1003819038,1538162706,0.375
1003819038,1306849583,0.285714286
1003819038,1043213051,0.285714286
1003819038,1609879618,0.285714286
1003819038,1326041500,0.428571429
1003819038,1063415248,0.285714286
1003819038,1356344543,0.285714286
1003819038,1104829399,0.285714286
1003819038,1396748596,0.285714286
1003819038,1679576870,0.285714286
1003819038,1235132465,0.285714286
1003819038,1538162573,0.285714286
1003819038,1457354490,0.375
1003819038,1518960533,0.285714286
1003819038,1154324176,0.285714286
1003819038,1326041344,0.285714286
1003819038,1811990849,0
1003819038,1003819038,0
1003819038,1194728121,0.285714286
1003819038,1124021274,0.285714286
1003819038,1770586828,0.285714286
1003819038,1861495814,0.428571429
1003819038,1306849450,0.285714286
1003819038,1588667638,0.285714286
1003819038,1043213267,0.285714286
1003819038,1962405183,0.285714286
1003819038,1649273871,0.375
1003819038,1578566741,0.285714286
1003819038,1891798088,0.285714286
1003819038,1740283936,0.285714286
1003819038,1972506186,0.285714286
1003819038,1295738425,0.375
1003819038,1477556637,0.428571429
1912900945,1912900945,0
1720081755,1720081755,0
1720081755,1417950452,0.25
1720081755,1669475687,0.4
1720081755,1225031446,0.4
1720081755,1326041468,0.4
1720081755,1730182981,0.4
1720081755,1679576847,0.4
1720081755,1962405977,0.4
1720081755,1144223322,0.4
1720081755,1720081912,0.4
1720081755,1396748588,0.4
1720081755,1407859606,0.4
1720081755,1841293867,0.4
1720081755,1679576607,0.4
1720081755,1326041369,0.4
1720081755,1790788743,0.4
1720081755,1992708945,0.4
1720081755,1699778647,0.4
1720081755,1023011079,0.4
1639172661,1801899034,0.428571429
1639172661,1760485759,0.428571429
1639172661,1952304131,0.428571429
1639172661,1164425344,0.428571429
1639172661,1831192020,0.428571429
1639172661,1639172661,0
1639172661,1235132275,0.428571429
1639172661,1316940364,0.428571429
1639172661,1760485882,0.333333333
1548263577,1972506194,0.285714286
1548263577,1154324374,0.285714286
1548263577,1437152667,0.285714286
1548263577,1578566584,0.285714286
1548263577,1952304073,0.285714286
1548263577,1306849575,0.285714286
1548263577,1043213051,0.285714286
1548263577,1326041500,0.428571429
1548263577,1619970803,0.375
1548263577,1922001114,0.285714286
1548263577,1487657672,0.285714286
1548263577,1952304156,0.428571429
1548263577,1316940513,0.285714286
1548263577,1417950619,0.285714286
1548263577,1134122153,0.285714286
1548263577,1871596890,0.285714286
1548263577,1053314070,0.285714286
1548263577,1871596809,0.285714286
1548263577,1548263577,0
1548263577,1326041377,0.285714286
1548263577,1669475695,0.285714286
1548263577,1073516027,0.375
1548263577,1831192889,0.428571429
1548263577,1225031453,0.285714286
1548263577,1932102951,0.444444444
1457354482,1225031438,0.428571429
1457354482,1629071857,0.333333333
1457354482,1689677718,0.428571429
1457354482,1275536302,0.428571429
1457354482,1649273897,0.428571429
1457354482,1588667752,0.428571429
1457354482,1306849583,0.428571429
1457354482,1972506970,0.333333333
1457354482,1295738201,0.428571429
1457354482,1043213226,0.428571429
1457354482,1437152618,0.428571429
1457354482,1982607172,0.428571429
1457354482,1356344543,0.428571429
1457354482,1205839495,0.428571429
1457354482,1679576870,0.428571429
1457354482,1497758692,0.428571429
1457354482,1508869736,0.428571429
1457354482,1518960533,0.428571429
1457354482,1346243367,0.428571429
1457354482,1902809932,0.428571429
1457354482,1457354482,0
1457354482,1699778746,0.428571429
1457354482,1871596924,0.428571429
1457354482,1205839255,0.428571429
1457354482,1932102084,0.428571429
1457354482,1588667638,0.428571429
1457354482,1023011145,0.333333333
1457354482,1134122302,0.428571429
1457354482,1417950692,0.428571429
1366445397,1174526107,0
1366445397,1366445397,0
1366445397,1487657425,0.4
1366445397,1528061553,0.4
1275536203,1528061751,0.285714286
1275536203,1447253679,0.428571429
1275536203,1710980842,0.285714286
1275536203,1659374809,0.428571429
1275536203,1922001171,0.428571429
1275536203,1912900176,0.285714286
1275536203,1184627374,0.375
1275536203,1699778894,0.375
1275536203,1275536203,0
1275536203,1457354409,0.375
1275536203,1225031370,0.285714286
1275536203,1932102969,0.375
1275536203,1942203963,0.375
1275536203,1013910033,0.285714286
1275536203,1326041500,0.428571429
1184627119,1730182965,0.285714286
1184627119,1285637207,0
1184627119,1477556611,0
1184627119,1477556629,0.285714286
1184627119,1396748562,0.285714286
1184627119,1710980909,0.285714286
1184627119,1699778894,0.375
1184627119,1184627119,0
1184627119,1750384798,0.285714286
1184627119,1265435218,0.285714286
1184627119,1932102969,0.375
1184627119,1487657532,0.285714286
1184627119,1356344394,0.285714286
1184627119,1629071642,0.285714286
1184627119,1497758411,0.285714286
1184627119,1235132259,0.285714286
1184627119,1649273673,0.285714286
1184627119,1770586786,0.428571429
1184627119,1154324192,0.428571429
1184627119,1336142363,0.285714286
1184627119,1437152485,0.428571429
1093718025,1093718025,0
1093718025,1730182999,0.4
1902809932,1225031438,0.285714286
1902809932,1053314286,0.428571429
1902809932,1366445595,0.428571429
1902809932,1306849583,0.285714286
1902809932,1972506970,0.428571429
1902809932,1417950429,0.285714286
1902809932,1780687962,0.428571429
1902809932,1235132416,0.285714286
1902809932,1346243532,0.285714286
1902809932,1356344543,0.285714286
1902809932,1043213234,0.285714286
1902809932,1679576870,0.285714286
1902809932,1497758692,0
1902809932,1154324366,0.428571429
1902809932,1518960533,0.285714286
1902809932,1902809932,0
1902809932,1457354482,0.428571429
1902809932,1326041476,0.285714286
1902809932,1861495814,0.428571429
1902809932,1588667638,0.285714286
1902809932,1023011145,0.428571429
1902809932,1417950692,0.285714286
1902809932,1205839222,0.285714286
1811990849,1861495079,0.285714286
1811990849,1225031438,0.285714286
1811990849,1598768707,0.285714286
